Date,Close,High,Low,Open,Volume,Log_Return
2017-08-23,214.31454467773438,214.7439497529936,213.9640192007361,214.11299319704486,50203800,-0.35918935539607233
2017-08-24,213.81503295898438,214.85785087342225,213.604709661817,214.70011842931348,50741700,-0.23334615102399425
2017-08-25,214.31454467773438,215.2346907694671,214.1655706814256,214.61249267035188,64445900,0.23334615102399425
2017-08-28,214.32325744628906,214.87533425184387,213.90261094377877,214.84904551689772,40565600,0.00406532905525836
2017-08-29,214.56863403320312,214.83152139019478,212.8860747183375,213.00000148749157,51135700,0.11442352656274579
2017-08-30,215.5851593017578,215.8568318521151,214.3670655391551,214.55110005756666,62030800,0.4726342887559021
2017-08-31,216.8822021484375,217.12757267049867,215.62028896544257,216.20742652692397,103803900,0.599835664511339
2017-09-01,217.18885803222656,217.61826303167118,217.03988406222027,217.25896578958614,62007000,0.1412929646486205
2017-09-05,215.62905883789062,216.90850237496215,214.6563351554782,216.68064875549268,91398800,-0.720767734533645
2017-09-06,216.36514282226562,216.69815137947668,215.7780053046548,216.31256533885116,57916900,0.3407845262350051
2017-09-07,216.3388214111328,216.6893602004435,215.92694669099745,216.6718299180561,58034700,-0.012166013413761334
2017-09-08,216.084716796875,216.54916904473214,215.8393463025991,216.04965622815612,63832800,-0.11752581488000402
2017-09-11,218.38937377929688,218.46823996983846,217.34654290985696,217.36405981552153,71364800,1.0609049646475022
2017-09-12,219.1255645751953,219.16061177094062,218.57347429746457,218.757508847271,56896000,0.33653319060391595
2017-09-13,219.23072814941406,219.26578871822574,218.7224568751574,218.83638366626172,59228000,0.04798086761006459
2017-09-14,219.16061401367188,219.36217884925793,218.73122234587706,218.90648506977425,95446300,-0.031987007769895826
2017-09-15,219.45562744140625,219.5436869676829,218.9096126891291,219.01528949588013,95432400,0.134520085823997
2017-09-18,219.92239379882812,220.2746587947826,219.53489424044926,219.8255189092334,46235200,0.2124669466600615
2017-09-19,220.142578125,220.23065109915152,219.81673230912787,220.16899732963563,47108100,0.10006901643793142
2017-09-20,220.22181701660156,220.33630918565507,219.2178470116536,220.23063237609676,59574100,0.035987874283627264
2017-09-21,219.6317596435547,220.15135519346168,219.45562715318508,220.06329566730068,48211400,-0.2682973418019152
2017-09-22,219.67581176757812,219.84314234866062,219.30592948005037,219.3323486835846,51214000,0.020055253784700966
2017-09-25,219.22666931152344,219.77269756711,218.47810277748835,219.42041910575588,57064400,-0.2046662446437253
2017-09-26,219.35874938964844,219.90476413404443,219.12096313984318,219.65817596315284,54082000,0.060230037974839945
2017-09-27,220.2130126953125,220.60051224353407,219.17380813980478,220.06329940405377,81001400,0.3886802814971446
2017-09-28,220.47720336914062,220.5564609701306,219.84311568512692,219.9311752068779,44778800,0.11989860262238139
2017-09-29,221.25222778320312,221.3314988361442,220.28349224574436,220.46842668049177,85578000,0.35090494527745264
2017-10-02,222.21217346191406,222.21217346191406,221.3050648242496,221.48121077365195,59023000,0.432930884807714
2017-10-03,222.6876983642578,222.71411756499828,222.13286827261376,222.21213931288233,66810200,0.21376723777120077
2017-10-04,222.95187377929688,223.19846191169188,222.42346295956733,222.53795510605266,55953600,0.11856013805653376
2017-10-05,224.27288818359375,224.2904920230804,222.98709568466293,223.28652221248058,63522800,0.5907625688932328
2017-10-06,224.017578125,224.30820285428706,223.5596362225334,223.82382830547527,80646000,-0.11390386608018943
2017-10-09,223.6476287841797,224.30813566980223,223.38342334232127,224.24649534826187,35803100,-0.1652795076889646
2017-10-10,224.2377166748047,224.61641433896776,223.67408457771825,224.22011283036858,43057400,0.26349968269023805
2017-10-11,224.58998107910156,224.58998107910156,223.9735106111881,224.14082775115517,47674300,0.15697091707620459
2017-10-12,224.25534057617188,224.6252228909848,224.01755428877445,224.27295785917715,47065100,-0.14911175355454276
2017-10-13,224.52830505371094,224.81012777570217,224.25529769056132,224.69563561513738,54800400,0.12164637185767546
2017-10-16,224.8277587890625,225.0215085743355,224.41385345294134,224.75731653809834,38221700,0.13328129017313728
2017-10-17,224.98629760742188,225.0303340947993,224.55476153200203,224.77493053083984,31561000,0.07049082734065237
2017-10-18,225.20645141601562,225.40900311863044,225.0127016350629,225.36496663422332,40888300,0.09780425234326984
2017-10-19,225.26805114746094,225.30328570385626,223.99988931619401,224.42260992661633,61903800,0.027348820623007697
2017-10-20,226.4306182861328,226.45706437008715,225.25052897992478,226.06956473751242,89176400,0.5147545407629295
2017-10-23,225.5499267578125,226.78289470952075,225.47066913967694,226.75647550347557,63915300,-0.38970378373957004
2017-10-24,225.94618225097656,226.18395504279667,225.58510194600277,225.98141680846228,66935900,0.1755300154303363
2017-10-25,224.8277587890625,225.72605202641483,223.69169271909666,225.61155985201296,103715300,-0.49622467276062565
2017-10-26,225.11839294433594,225.71724616908315,224.99509884288508,225.4442521994947,69798000,0.12918621242743455
2017-10-27,226.95896911621094,227.1175111973742,225.12717514675106,225.86693964649993,85562500,0.8142793673358462
2017-10-30,226.11355590820312,226.8621358599445,225.81412930272614,225.86696771098102,54285700,-0.3731915499171734
2017-10-31,226.46583557128906,226.7212391451075,226.16640894644314,226.49225477712548,60304800,0.15567643638414452
2017-11-01,226.7652130126953,227.5930504508183,226.3953442112068,227.24960084943612,54202700,0.13210810948738327
2017-11-02,226.85336303710938,226.99427444424396,225.6204218198103,226.69484778262154,56449500,0.0388652626580388
2017-11-03,227.6107177734375,227.65474082199677,226.5979188955947,227.01183768122408,59589700,0.33329605986676114
2017-11-06,227.96298217773438,228.09507819915524,227.40815201166888,227.47859426439402,49652600,0.15464653668093575
2017-11-07,227.80447387695312,228.40332710966388,227.2936667438008,228.06866592782586,57502200,-0.06955665880319373
2017-11-08,228.19195556640625,228.28884390626885,227.3465140942681,227.62833687701408,50469600,0.16994948104711582
2017-11-09,227.36410522460938,227.55785499449692,225.77005714556927,226.97660568483428,95085500,-0.3634464885127642
2017-11-10,227.2936553955078,227.46980133802757,226.65956762897312,226.97662495028916,59984700,-0.03099026818293993
2017-11-13,227.50503540039062,227.73401977699305,226.57152092422763,226.60675549203583,50228600,0.09295542154417191
2017-11-14,226.97662353515625,227.08230034957026,225.9109862789213,226.6948007793207,61315200,-0.2325339616892741
2017-11-15,225.8404998779297,226.52742591342928,225.12715464399133,225.99901506856222,80811500,-0.5018034798206727
2017-11-16,227.7604217529297,228.1303174966804,226.74764973289354,226.79167278224784,67777000,0.8465297351770928
2017-11-17,227.091064453125,227.73396750658523,227.01180685082352,227.4081217384254,75756800,-0.294319268284049
2017-11-20,227.4785919189453,227.6723417070642,227.09109234270758,227.33770741494766,48075500,0.17050304800179106
2017-11-21,228.96693420410156,229.15189550646267,227.4433819942431,228.25358882670136,69176800,0.6521468498866589
2017-11-22,228.7643585205078,229.10780811311338,228.59702796541256,228.9757121159574,45033400,-0.08851293325982112
2017-11-24,229.2927703857422,229.3984740724111,229.11665132681995,229.2575626996155,27856500,0.23071886290511046
2017-11-27,229.17832946777344,229.63627132099487,228.9757643085663,229.3368447004925,52274900,-0.04992285026563792
2017-11-28,231.5032501220703,231.52966932181133,229.54814871295505,229.64503702940098,98971700,1.0093481031265839
2017-11-29,231.36236572265625,232.1725994026099,230.9132392747276,231.6353731104882,77512100,-0.060874862570070576
2017-11-30,233.38795471191406,234.3038383985784,232.20785210032466,232.28710971497262,127894400,0.8716946396387648
2017-12-01,232.9035186767578,233.65209849526371,229.64503428457488,233.16773754710326,164390900,-0.2077825725296023
2017-12-04,232.6217498779297,234.96432416881373,232.56888459684197,234.53280156935026,94040600,-0.12105415206011827
2017-12-05,231.7850799560547,233.51119710303715,231.65298395329225,231.7850799560547,77994500,-0.3603180544845763
2017-12-06,231.8291015625,232.26065100364355,231.36234443823398,231.88193996327774,75898600,0.01899062122454609
2017-12-07,232.5601348876953,232.87716537050278,231.56496663427086,232.5601348876953,77218600,0.3148367238783756
2017-12-08,233.8282928466797,233.8370813309133,232.5248826941475,233.5200508721371,76563900,0.5438218484716373
2017-12-11,234.53282165527344,234.59447542507587,233.80187240622539,234.53282165527344,83077500,0.3008487759423417
2017-12-12,234.9467315673828,235.42230411115816,234.568047354792,235.3254157799736,85195800,0.17632717612929838
2017-12-13,234.92037963867188,235.6337252205697,234.832306642218,235.19338711440534,102905400,-0.011216758147192252
2017-12-14,233.96038818359375,235.33424058645022,233.90754977395298,235.21974840686244,100666700,-0.4094826925545192
2017-12-15,235.90869140625,236.3778344548762,234.9172968139439,234.97040530899767,144610300,0.8293009577884369
2017-12-18,237.40455627441406,237.75862178218907,237.2098161931178,237.3160331441036,83653600,0.6320845046524859
2017-12-19,236.49290466308594,237.6967331989454,236.4220753295202,237.65248512557366,82382900,-0.38474683283746813
2017-12-20,236.36895751953125,237.51967751659834,236.06800039742868,237.46656902525524,76751500,-0.05242425169216247
2017-12-21,236.85580444335938,237.57282313396158,236.60795580205001,236.9974360974613,67032300,0.20575723618883046
2017-12-22,236.79388427734375,236.90896169520622,236.25391185817637,236.8735470250612,78720900,-0.026145975746594274
2017-12-26,236.51060485839844,236.73189925816763,236.24506238406605,236.38666702805898,45244400,-0.1197028379291254
2017-12-27,236.62562561035156,236.98855158069054,236.3512227814194,236.67873409250166,57751000,0.04862056499250755
2017-12-28,237.1125030517578,237.156778136793,236.74074361292054,237.13022389116176,45116100,0.20554715078606733
2017-12-29,236.2184295654297,237.71438154243668,236.02371646906894,237.6966877191686,96007400,-0.3777798948055633
2018-01-02,237.9091339111328,237.9445485729644,236.69644512475205,237.08592536448378,86655700,0.7131884506357267
2018-01-03,239.41397094726562,239.56446301538605,238.07734421407596,238.07734421407596,90070400,0.6305339115164621
2018-01-04,240.42303466796875,240.90989847444283,239.47591532497438,240.06013568466005,80636400,0.4205866560371696
2018-01-05,242.0252685546875,242.14917937028545,240.72405641678955,241.21975370613387,83524000,0.6642120063818702
2018-01-08,242.46783447265625,242.62715994059667,241.63576545544691,241.927862146671,57319200,0.18269240090207362
2018-01-09,243.01663208007812,243.64510052492588,242.60943099098998,242.892694266841,57254000,0.22608255422715828
2018-01-10,242.6448211669922,242.91039059135448,241.5826245099532,242.2553409553702,69574300,-0.15311529594965734
2018-01-11,244.41522216796875,244.41522216796875,243.03434734322684,243.2025332397573,62361500,0.7269776374743131
2018-01-12,246.00851440429688,246.17667325756935,244.37976421968455,244.6807483069395,90816100,0.6497637545439972
2018-01-16,245.16757202148438,247.9293210348377,244.46827435032472,247.27429843931566,106555100,-0.3424202552750444
2018-01-17,247.50442504882812,247.8939052426181,245.1675708995572,246.10585672637788,113258800,0.9486516653849364
2018-01-18,247.0885009765625,247.8143261157621,246.59277664259207,247.38945813447023,100728000,-0.16818848326556335
2018-01-19,248.21267700195312,248.21267700195315,247.0885110708888,247.67270456903125,140920100,0.45393712179944146
2018-01-22,250.2307586669922,250.2307586669922,247.94698623715811,248.00012172448376,91322400,0.8097579576253899
2018-01-23,250.76187133789062,251.05396794518973,249.94749637994687,250.2750076411042,97084700,0.2120242247309001
2018-01-24,250.66456604003906,252.01005317199684,249.47843139345346,251.40811192236998,134816100,-0.03881139557853075
2018-01-25,250.77078247070312,251.62940575201094,249.97412809948878,251.53204919055636,84587300,0.042364955948226424
2018-01-26,253.67416381835938,253.71843890279686,251.35500301962324,251.6117120662429,107743100,1.1511319241660267
2018-01-29,251.99237060546875,253.54143151563187,251.83304510937253,253.0988426841567,90118300,-0.6651812210349384
2018-01-30,249.40762329101562,252.0454349761544,248.9296198729371,250.15116915609678,131796400,-1.031021237548213
2018-01-31,249.53152465820312,250.77076771980532,248.45160705877703,250.26623708958093,108364800,0.04966592428905514
2018-02-01,249.2482147216797,250.55828686352945,248.45156054646696,248.79679266335748,90102500,-0.11360123301882297
2018-02-02,243.82212829589844,248.05327523352855,243.78671363574026,247.92047701130312,173174800,-2.201026915273463
2018-02-05,233.6249237060547,244.17625286495982,233.07611790159658,242.0518319710831,294681800,-4.272203785264672
2018-02-06,238.2279052734375,238.73246310190513,228.99550731673034,230.0931191427447,355026800,1.9510861451946582
2018-02-07,236.9354248046875,241.08688157739127,236.85573507414517,237.67011009335184,167376100,-0.5440165831649857
2018-02-08,228.0482940673828,237.37807290746164,228.01287940199202,237.23644125937324,246449500,-3.8230212220533133
2018-02-09,231.47390747070312,233.34161895839765,223.8790831879497,230.85427243881512,283565300,1.490973385465999
2018-02-12,234.87294006347656,236.35119803110678,231.6154941031919,233.53631370457185,143736000,1.4577530878501221
2018-02-13,235.45721435546875,236.0060200818107,233.07608472590888,233.6603051159265,81223600,0.24845295886626317
2018-02-14,238.63499450683594,238.99792051664463,233.95239805590404,233.96125847504936,120735700,1.340594797478989
2018-02-15,241.67999267578125,241.68885309439366,237.90912817899294,240.38764119152106,111200300,1.2679341866769
2018-02-16,241.75082397460938,243.70708577955176,241.0072780857276,241.05155317062778,160420100,0.029303592942486745
2018-02-20,240.2371368408203,242.24650679301067,239.44048259716516,240.79480291541992,86369700,-0.6281037010348101
2018-02-21,239.04212951660156,243.17591957436144,238.94477297580704,240.67971299593177,98883700,-0.49866951669610415
2018-02-22,239.35205078125,241.6977663433744,238.67933408126055,239.97168599244375,110511300,0.12956734039395457
2018-02-23,243.16712951660156,243.16712951660156,240.1044226022049,240.5824260671956,92766400,1.5813498790624436
2018-02-26,245.9908447265625,246.08822830762622,243.6539899562212,244.24704380883512,86491400,1.1545335961464787
2018-02-27,242.9192657470703,246.8937312696568,242.8572968360547,246.17671261007226,99099200,-1.2565170268407755
2018-02-28,240.45846557617188,244.4771790418185,240.139814638526,244.02572986667963,121907800,-1.0181774088289686
2018-03-01,236.96205139160156,241.80397388419357,235.4572386848418,240.24605268316944,176855100,-1.4647366720523358
2018-03-02,238.18350219726562,238.75002865047495,234.41266517028006,235.28012165823816,139083200,0.5141386621740907
2018-03-05,240.9364471435547,241.55608215074247,236.88231938138142,236.9885633644344,97307400,1.1491799690261928
2018-03-06,241.5472412109375,241.99869038153636,240.04242865125707,241.91900063445243,79213200,0.25318758267323105
2018-03-07,241.45872497558594,241.81279058404456,239.17497883957464,239.369718976248,87063500,-0.03665223311477561
2018-03-08,242.62718200683594,242.75109282201214,241.14009014386463,242.14031812588533,66901200,0.48274873678435526
2018-03-09,246.84945678710938,246.84945678710938,243.72478114474626,244.04345910683665,113625300,1.725262934426386
2018-03-12,246.5396270751953,247.77003676416746,246.15014681490726,247.1415683042145,71924800,-0.12559246354397757
2018-03-13,244.94631958007812,248.21262672548423,244.33554494225595,247.7080690658096,91968900,-0.6483656704945773
2018-03-14,243.6893310546875,246.09701469919077,243.13169197567302,245.91113500618593,105895100,-0.514490212273877
2018-03-15,243.423828125,244.84895102500914,242.91927043437957,244.20278869715602,83433000,-0.10901079183609497
2018-03-16,243.6876983642578,244.74528021358023,243.6343771888009,243.9543042415425,100343700,0.10834080111790101
2018-03-19,240.39060974121094,243.86551897393488,238.72870252592256,242.93237092822022,109208400,-1.3622339831795394
2018-03-20,240.79945373535156,241.43933523682065,240.11511982084016,240.79055782840962,59757300,0.16993039697013046
2018-03-21,240.33726501464844,242.86123414154395,240.12398025289102,240.75496575419902,78709600,-0.19212371239154535
2018-03-22,234.32952880859375,238.9508706262018,234.05399981664527,238.09770441892513,148785900,-2.5314840281725814
2018-03-23,229.33486938476562,235.1026978360799,229.1393493165573,234.7738747944711,183534800,-2.154512034406242
2018-03-26,235.60928344726562,235.89368124637934,230.5435798686785,232.96090691781137,141956100,2.6991607286070973
2018-03-27,231.6011505126953,237.0845546077368,230.0369898178164,236.55134266326948,129941400,-1.7158141069664623
2018-03-28,230.9168243408203,233.4141602650466,229.80592088339455,231.73446121901893,146452300,-0.2959135464731588
2018-03-29,233.86741638183594,235.74263572930326,230.92574586991105,232.0633100516675,111601600,1.269678022917109
2018-04-02,228.8194122314453,233.8495854751294,226.33098620312416,233.33411117150956,186286300,-2.182125854680983
2018-04-03,231.75222778320312,232.23214567475563,228.25955379403396,230.06365993860481,119956900,1.2735717696739535
2018-04-04,234.23175048828125,234.94271779307743,228.0462481472289,228.17955112667016,123715300,1.0642194678153416
2018-04-05,236.08030700683594,236.96902969162903,234.9071865537097,236.00029809814026,82652600,0.786101911901671
2018-04-06,230.8190155029297,235.60921581408772,229.29041167357283,234.10729969729962,179521200,-2.253811030189734
2018-04-09,231.9566192626953,235.36931109609853,231.01457539251095,232.28544231452105,105442900,0.49164474780631906
2018-04-10,235.644775390625,236.4357514673859,233.71626267240524,234.86269521817,103529000,1.5775113822234843
2018-04-11,234.40951538085938,236.08031844871383,234.0806923110154,234.15177819571196,91140200,-0.5255830560679797
2018-04-12,236.33802795410156,237.28896777987222,235.56484352215043,235.74259891596998,68890500,0.8193450563380722
2018-04-13,235.644775390625,237.76883527361798,234.63164580115154,237.653297004279,85079200,-0.29376200027009247
2018-04-16,237.58224487304688,238.355456460924,236.4624726316956,237.28897829408177,63405300,0.8188375663163328
2018-04-17,240.12396240234375,240.72828726350724,238.84419968360845,239.35964686009225,64682000,1.0641442275376
2018-04-18,240.3017578125,241.1104716493528,239.83960462382296,240.56836378930137,57303900,0.07401577841985585
2018-04-19,238.9686279296875,239.84845460633704,237.92881057592464,239.6440386488183,77655900,-0.5563178367443911
2018-04-20,236.9423370361328,239.11971841716232,236.05361436986175,238.89753775059452,99953100,-0.8515471536142627
2018-04-23,236.90676879882812,238.079889035086,235.82252623895204,237.5199895077057,65558000,-0.01501247419630758
2018-04-24,233.71630859375,238.15992215428597,232.20546913450184,237.9377414762592,112885500,-1.3558659722872513
2018-04-25,234.29397583007812,234.73833719162766,231.82332774472928,233.6540943845802,103840900,0.2468610408421945
2018-04-26,236.67572021484375,237.51112165250322,234.88051027522565,235.3248715879525,67731900,1.0114301233912215
2018-04-27,236.89793395996094,237.59113661977153,235.95589001513287,237.28897413951213,57053600,0.09384549138946596
2018-04-30,235.0760498046875,238.07993686694329,235.0049368006314,237.5200372270754,82182300,-0.772031199648815
2018-05-01,235.4937744140625,235.6004168092853,232.9431172272042,234.50727801491746,74203400,0.17753995160756375
2018-05-02,233.91180419921875,236.11581893675543,233.52076407707605,235.29820931530213,86368900,-0.6740338318403261
2018-05-03,233.3963623046875,234.05400845522928,230.22361560464304,233.07643513577497,136311500,-0.22060051182872797
2018-05-04,236.41796875,237.10230248804325,232.08989416546675,232.41871717751638,91222100,1.2863158522833373
2018-05-07,237.2178497314453,238.19542289991,236.4979594692503,237.19118913815376,55304900,0.33776235270917
2018-05-08,237.2178497314453,237.5822021325427,235.64479336225904,236.84457430370205,67499200,0.0
2018-05-09,239.51075744628906,239.83958049181413,237.368932575936,237.89327569199804,59666100,0.9619415999491565
2018-05-10,241.75027465820312,242.07912475175513,240.15058507322289,240.25722742933394,72063900,0.9306938346998805
2018-05-11,242.48805236816406,242.75465839354058,241.35935691017127,241.87483138812712,59871500,0.30471701212171354
2018-05-14,242.603515625,243.58108883003393,242.05248480692555,242.92344275646653,54790600,0.047604727286465476
2018-05-15,240.9327392578125,241.38596941063537,239.9817994206828,241.3682047197073,87036100,-0.691068353058899
2018-05-16,241.94586181640625,242.40801498332831,240.94160081495144,240.96828853304132,53942600,0.41961853058953835
2018-05-17,241.74147033691406,242.8257131159196,240.95939002134753,241.67925323870662,56536400,-0.08451389071861826
2018-05-18,241.13719177246094,241.75930870079023,240.78170800841824,241.3949290281028,64368000,-0.2502818729873013
2018-05-21,242.9501190185547,243.49225396627415,242.2391517105594,242.6301918664561,58025900,0.7490118750860475
2018-05-22,242.2747039794922,243.73222235674393,241.9458808904375,243.4744851565388,52966400,-0.2783927957803911
2018-05-23,242.94122314453125,242.96791086220725,240.83495469461303,240.99494539234763,64694200,0.27473112361109386
2018-05-24,242.44349670410156,242.81677210233906,240.64828694716368,242.5412702862164,76043800,-0.20508540731905
2018-05-25,241.86582946777344,242.4968148657111,241.35925111992563,241.86582946777344,56374800,-0.23855312258431738
2018-05-29,239.0841827392578,240.99495833548855,237.96441052496186,240.2306426726631,115908600,-1.1567429772178173
2018-05-30,242.2747039794922,242.719065369386,240.3284260436909,240.3995119325405,69678400,1.3256503835100908
2018-05-31,240.79055786132812,242.16806735414622,240.1862328658768,241.86590485642057,93519900,-0.6144721656541563
2018-06-01,243.1544952392578,243.4566576518263,242.02580024226918,242.09691323443818,71258400,0.9769523067305386
2018-06-04,244.30987548828125,244.56761267661702,243.74110703867694,243.98105241436954,45385200,0.4740376864305951
2018-06-05,244.4875946044922,244.86973881629476,243.6699578725396,244.44314220114623,51135000,0.07271687556329454
2018-06-06,246.53164672851562,246.6382891023098,244.47869966799232,245.10081634400737,62732200,0.8325799722585181
2018-06-07,246.50506591796875,247.31380700987773,245.58968241775008,247.02054038702613,72969400,-0.010782487344584979
2018-06-08,247.23367309570312,247.28699426705265,245.87392898298222,246.04278839947372,72139700,0.29513896684703056
2018-06-11,247.5625762939453,248.28243946222057,247.34039563406623,247.45593391666935,58892500,0.1329449231237234
2018-06-12,247.88258361816406,248.2469361113092,247.2338061886178,247.98033011104,72329000,0.12917973354564793
2018-06-13,247.09152221679688,248.3801807250203,246.8871062725177,248.12244359904378,79070600,-0.31963776106804787
2018-06-14,247.71365356445312,248.24686541313827,247.1181975045405,247.96249480105973,77097600,0.25146530632387254
2018-06-15,247.3976593017578,247.73689473954738,245.8086306011512,246.92452230785386,120041600,-0.12764576263517569
2018-06-18,246.8888397216797,247.01383268668525,245.45158408483746,245.93362975240677,52917600,-0.20588050080680986
2018-06-19,245.94244384765625,246.16562210886102,244.18379805962508,244.60337428042763,97531500,-0.38406532576251706
2018-06-20,246.362060546875,247.03159544049697,246.02282517515542,246.62986360694597,53785500,0.1704704292123438
2018-06-21,244.81777954101562,246.37111979778993,244.31786208285737,246.35324808920402,71061400,-0.6288067905879657
2018-06-22,245.26405334472656,246.20141869409275,245.0408750106083,246.0853616013994,54898500,0.18212220780968735
2018-06-25,241.92530822753906,244.26421275255836,240.22915837869246,244.10353089437726,137854200,-1.3706364094374202
2018-06-26,242.4609375,243.31793463902628,241.73784190715784,242.4966536601317,68547400,0.2211580099571009
2018-06-27,240.452392578125,244.48744788956446,240.30061929227838,243.0501921961298,105110700,-0.8318496835483913
2018-06-28,241.8271484375,242.59486889237272,239.68461446116885,240.39880153442962,76650500,0.5701090201974957
2018-06-29,242.17527770996094,244.2999398525434,242.05922061492836,242.92515365849894,97592500,0.14385437497370646
2018-07-02,242.69309997558594,242.85380912447886,240.35419476271005,240.59524486432127,63554800,0.21359300227574707
2018-07-03,241.83604431152344,243.6929033607724,241.4075593335812,243.5946907243608,42187100,-0.3537688364145808
2018-07-05,243.80894470214844,243.8714411788599,241.88961633213972,242.96981916632015,56925900,0.8124911359239206
2018-07-06,245.87120056152344,246.2461250307016,243.4519270030319,243.83581456989643,66493700,0.8422918803763224
2018-07-09,248.08505249023438,248.13861311563892,246.8352591583759,246.87988393172924,50550400,0.8963817093518678
2018-07-10,248.97775268554688,249.07596532254158,248.24572118594975,248.5403318534839,51966800,0.35919048691708255
2018-07-11,247.1566162109375,248.21003871672426,246.85309692738898,247.41551072234236,77054700,-0.7341336412009625
2018-07-12,249.3973388671875,249.4508994918549,247.81724595259672,248.42428452779478,60124700,0.9025153632766347
2018-07-13,249.5937957763672,249.89731513555637,248.7635786547505,249.218871315263,48216000,0.07874164717200927
2018-07-16,249.3704833984375,249.78112381161066,248.92412683176667,249.63831368450565,48201000,-0.08951037264992578
2018-07-17,250.3793182373047,250.77211429685673,248.5403308873337,248.59389150968627,52315500,0.4037365121208225
2018-07-18,250.90602111816406,251.0131423651172,250.01330773562069,250.45966442689237,44593500,0.2101410248143587
2018-07-19,249.95982360839844,250.62042299574242,249.4777506061281,250.2365626622025,61412100,-0.3778251782680542
2018-07-20,249.67404174804688,250.3882287127835,249.51335989727377,249.7543826734334,82337700,-0.11439652566922476
2018-07-23,250.1383056640625,250.34361231032506,249.12059931085338,249.4687706138305,47047600,0.18577534226338344
2018-07-24,251.39698791503906,252.24507647635915,250.5221462869918,251.5576970195436,68026900,0.5019327292240305
2018-07-25,253.53955078125,253.86091454021857,251.1024333019305,251.14705807619214,78882900,0.8486514883009555
2018-07-26,252.9413299560547,253.62870924484898,252.71815167799187,252.81636428692943,57919500,-0.23622652942476563
2018-07-27,251.22740173339844,253.36990831438337,250.2989722257069,253.27169567976298,76768700,-0.6799052449778742
2018-07-30,249.9151153564453,251.4684278807589,249.38839050122786,251.3077460148195,63742500,-0.5237190346726983
2018-07-31,251.14695739746094,251.7629315986735,250.29889632229302,250.68275640610926,68570500,0.4916933808298829
2018-08-01,250.7275390625,251.86130281753628,250.07587554316925,251.35244950591172,53853300,-0.16714076350163865
2018-08-02,252.09329223632812,252.2628826794248,249.2098188085701,249.41515265107927,63426400,0.5432378483592792
2018-08-03,253.17361450195312,253.2271751452661,252.03985065042033,252.2184042904373,53935400,0.4276250423199457
2018-08-06,254.1019287109375,254.41435657354248,252.81641936973782,253.20921540418482,39400900,0.36600039472984847
2018-08-07,254.9410858154297,255.32497329002734,254.63756652265468,254.77149533005814,43196600,0.32970017884430547
2018-08-08,254.83389282226562,255.23562464447568,254.36969178343224,254.7714236056423,42114600,-0.04205502397560679
2018-08-09,254.4857940673828,255.2892306111022,254.3518925173377,254.89643456867074,35717000,-0.13669167638479252
2018-08-10,252.78074645996094,253.58418312481635,252.0665593462929,253.03964099138142,77076000,-0.6722517226890545
2018-08-13,251.83453369140625,253.67352168626482,251.5399229217046,253.05754706975344,65732900,-0.375023870563318
2018-08-14,253.4413299560547,253.68238001095204,252.17369217866153,252.5664882559118,43842000,0.6360096717857644
2018-08-15,251.54873657226562,252.2272073549818,250.10254547727263,252.08436996686018,102925400,-0.7495601875583624
2018-08-16,253.58413696289062,254.4590058015799,252.95922675762003,252.99494291766493,69967900,0.8058914844772502
2018-08-17,254.4768829345703,254.92323964037618,252.96819508947033,253.37883563064537,65618500,0.3514329403511596
2018-08-20,255.021484375,255.28928753480423,254.47691495879172,254.93220757391367,39807500,0.21377954583661207
2018-08-21,255.61953735351562,256.48547039269846,255.05712358409951,255.53919642123466,67272000,0.23423627421639281
2018-08-22,255.46775817871094,255.99445571759415,254.94103339638184,255.20886371266803,44993300,-0.059394620290298406
2018-08-23,255.1285400390625,256.1551548789504,254.80714908648025,255.2892218936298,49204900,-0.13287138615751815
2018-08-24,256.6640625,256.8068999266529,255.65529190413824,255.7088525337014,57487400,0.6000583286198236
2018-08-27,258.6904296875,258.79755091241685,257.70843972002103,257.8691215573963,57072400,0.7864014619893389
2018-08-28,258.8154602050781,259.26181686936127,258.3512318384164,259.15466838543637,46943500,0.04832042396145653
2018-08-29,260.2081298828125,260.4402168575375,258.78871874651185,259.0297415737676,61485500,0.5366511452166378
2018-08-30,259.15472412109375,260.10099827341065,258.55662131865336,259.72607385111013,61229500,-0.4056536574084113
2018-08-31,259.16363525390625,259.6099919716104,258.2530773574325,258.74405884952625,66140800,0.0034384785536190066
2018-09-04,258.71728515625,259.0743650908598,257.7085145894739,258.7440654702594,57594400,-0.17237561400174073
2018-09-05,258.02099609375,258.5655655254817,257.00331681402923,258.3602316014754,72452400,-0.269494058859987
2018-09-06,257.2443542480469,258.4316513489389,256.20880320282066,258.12813199415035,65909900,-0.30145339030722695
2018-09-07,256.7444152832031,257.7264056095643,255.9498871689571,256.1909372565599,73524800,-0.1945330918260879
2018-09-10,257.1908264160156,258.0299794865348,256.99442830922476,257.762149026296,50210900,0.17372276071485615
2018-09-11,258.0388488769531,258.48520566604554,256.1909524751373,256.53909660403207,50530500,0.3291826023910538
2018-09-12,258.1012878417969,258.70832640123996,257.3067871008832,258.0477272185196,59810800,0.024194578451197657
2018-09-13,259.6278076171875,259.8152970330997,258.8868675351527,259.1725423412055,51034200,0.5896999849745121
2018-09-14,259.6725158691406,260.0206599791151,258.8869236040789,259.8331977660519,55079900,0.01721864980304133
